Constituency_Name,Candidate,Gender,Party,Party_Abbreviation,Party_Abbreviation_v2,Result,Count_Number,Non_Transferable,Occurred_On_Count,Required_To_Reach_Quota,Required_To_Save_Deposit,Transfers,Count_1,Count_2,Count_3,Count_4,Count_5,Count_6,Count_7,Count_8,Count_9,Count_10,Count_11,Count_12,Count_13,Count_14,Count_15,Count_16,Votes,Total_Votes
Dublin West,Roderic O'Gorman,M,Green Party,G.P.,G.P.,Excluded,1,0,0,6661,368,0,1730,1839,1864,2098,0,0,0,0,0,0,0,0,0,0,0,0,1730,1730
Dublin West,Ruth Coppinger,F,Anti-Austerity Alliance,Others,AAA-PBP,Elected,1,0,0,1871,0,0,6520,6626,6668,7011,8548,0,0,0,0,0,0,0,0,0,0,0,6520,6520
Dublin West,Tj Clare,M,Non-Party,Others,NON-P.,Excluded,1,0,0,7299,1006,0,1092,1191,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,1092
Dún Laoghaire,Carol Hunt,F,Non-Party,Others,NON-P.,Excluded,1,0,0,11658,551,0,3152,3410,3610,0,0,0,0,0,0,0,0,0,0,0,0,0,3152,3152
Dún Laoghaire,Carrie Smyth,F,The Labour Party,LAB.,LAB.,Excluded,1,0,0,9618,0,0,5192,5296,5385,5739,6895,7165,0,0,0,0,0,0,0,0,0,0,5192,5192
Dún Laoghaire,Cormac Devlin,M,Fianna Fáil,F.F.,F.F.,Excluded,1,0,0,10145,0,0,4665,4877,5055,5265,5564,0,0,0,0,0,0,0,0,0,0,0,4665,4665
Dún Laoghaire,Frank Cronin,M,Renua Ireland,Others,R.I.,Excluded,1,0,0,12998,1891,0,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812,1812
Dún Laoghaire,Maria Bailey,F,Fine Gael,F.G.,F.G.,Elected,1,0,0,4321,0,0,10489,10882,10934,11270,11854,12422,15198,0,0,0,0,0,0,0,0,0,10489,10489
Dún Laoghaire,Mary Hanafin,F,Fianna Fáil,F.F.,F.F.,Excluded,1,0,0,8332,0,0,6478,6709,6792,6986,7290,10221,10969,0,0,0,0,0,0,0,0,0,6478,6478
Dún Laoghaire,Mary Mitchell O'Connor,F,Fine Gael,F.G.,F.G.,Elected,1,0,0,3993,0,0,10817,11088,11130,11433,11967,12393,14941,0,0,0,0,0,0,0,0,0,10817,10817
Dún Laoghaire,Ossian Smyth,M,Green Party,G.P.,G.P.,Excluded,1,0,0,11332,225,0,3478,3677,3833,4750,0,0,0,0,0,0,0,0,0,0,0,0,3478,3478
Dún Laoghaire,Raymond Whitehead,M,Direct Democracy,Others,D.D.I.,Excluded,1,0,0,14597,3490,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,213
Dún Laoghaire,Richard Boyd Barrett,M,Anti-Austerity Alliance,Others,AAA-PBP,Elected,1,0,0,5035,0,0,9775,10008,12215,13287,14761,15718,15718,0,0,0,0,0,0,0,0,0,9775,9775
Dún Laoghaire,Shane O'Brien,M,Sinn Féin,S.F.,S.F.,Excluded,1,0,0,11643,536,0,3167,3209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3167,3167
Galway East,Aengus Melia,M,Direct Democracy,Others,D.D.I.,Excluded,1,0,0,10821,2339,0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,489
Galway East,Anne Rabbitte,F,Fianna Fáil,F.F.,F.F.,Elected,1,0,0,4382,0,0,6928,6995,7566,7966,8791,12255,12255,0,0,0,0,0,0,0,0,0,6928,6928
Galway East,Annemarie Roche,F,Sinn Féin,S.F.,S.F.,Excluded,1,0,0,8627,145,0,2683,2966,3159,0,0,0,0,0,0,0,0,0,0,0,0,0,2683,2683
Galway East,Ciarán Cannon,M,Fine Gael,F.G.,F.G.,Elected,1,0,0,4187,0,0,7123,7220,7650,7812,9519,9920,10157,0,0,0,0,0,0,0,0,0,7123,7123
Galway East,Colm Keaveney,M,Fianna Fáil,F.F.,F.F.,Excluded,1,0,0,5874,0,0,5436,5511,5823,6127,6700,0,0,0,0,0,0,0,0,0,0,0,5436,5436
Galway East,Lorraine Higgins,F,The Labour Party,LAB.,LAB.,Excluded,1,0,0,6779,0,0,4531,4792,5080,5470,0,0,0,0,0,0,0,0,0,0,0,0,4531,4531
Galway East,Máiréad Ní Chróinín,F,Green Party,G.P.,G.P.,Excluded,1,0,0,10541,2059,0,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769,769
Galway East,Michael Fahy,M,Non-Party,Others,NON-P.,Excluded,1,0,0,8952,470,0,2358,2418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2358,2358
Galway East,Paul Connaughton,M,Fine Gael,F.G.,F.G.,Excluded,1,0,0,4836,0,0,6474,6536,6689,6812,7866,8361,8853,0,0,0,0,0,0,0,0,0,6474,6474
Galway East,Seán Canney,M,Non-Party,Others,NON-P.,Elected,1,0,0,2863,0,0,8447,8713,9072,10196,10969,12707,11310,0,0,0,0,0,0,0,0,0,8447,8447
Galway West,Catherine Martina Ann Connolly,F,Non-Party,Others,NON-P.,Elected,1,0,0,5835,0,0,4877,4909,4982,5178,5325,5450,5818,6330,6461,7123,7138,8877,9842,10239,0,0,4877,4877
Galway West,Derek Nolan,M,The Labour Party,LAB.,LAB.,Excluded,1,0,0,7492,0,0,3220,3233,3261,3300,3332,3380,3624,3737,3787,0,0,0,0,0,0,0,3220,3220
Galway West,Dr. Fidelma Healy Eames,F,Non-Party,Others,NON-P.,Excluded,1,0,0,9318,1285,0,1394,1445,1594,1620,1657,0,0,0,0,0,0,0,0,0,0,0,1394,1394
Galway West,Éamon Ó Cuív,M,Fianna Fáil,F.F.,F.F.,Elected,1,0,0,1173,0,0,9539,9574,9679,9701,9763,10022,10079,10175,11103,11103,10712,10712,10712,10712,0,0,9539,9539
Galway West,Hildegarde Naughton,F,Fine Gael,F.G.,F.G.,Elected,1,0,0,6145,0,0,4567,4582,4676,4691,4759,4964,5097,5175,5298,6083,6094,6626,7024,9129,0,0,4567,4567
Galway West,James Charity,M,Non-Party,Others,NON-P.,Excluded,1,0,0,9541,1508,0,1171,1188,1227,1267,0,0,0,0,0,0,0,0,0,0,0,0,1171,1171
Galway West,John Connolly,M,Fianna Fáil,F.F.,F.F.,Excluded,1,0,0,6827,0,0,3885,3901,3951,3973,4019,4160,4203,4351,4873,5059,5304,5614,0,0,0,0,3885,3885
Galway West,John O Mahony,M,Fine Gael,F.G.,F.G.,Excluded,1,0,0,5978,0,0,4734,4744,4788,4795,4859,4915,4965,4996,5222,5551,5591,5852,6122,0,0,0,4734,4734
Galway West,Mary Hoade,F,Fianna Fáil,F.F.,F.F.,Excluded,1,0,0,8507,474,0,2205,2213,2248,2254,2549,2636,2644,2673,0,0,0,0,0,0,0,0,2205,2205
Galway West,Mike Cubbard,M,Non-Party,Others,NON-P.,Excluded,1,0,0,8590,557,0,2122,2146,2166,2309,2390,2436,2533,0,0,0,0,0,0,0,0,0,2122,2122
Galway West,Niall Ó Tuathail,M,Social Democrats,Others,S.D.,Excluded,1,0,0,7257,0,0,3455,3488,3566,3734,3803,3850,4344,4674,4725,5269,5278,0,0,0,0,0,3455,3455
Galway West,Nicola Daveron,F,Renua Ireland,Others,R.I.,Excluded,1,0,0,9718,1685,0,994,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994,994
Galway West,Noel Grealish,M,Non-Party,Others,NON-P.,Elected,1,0,0,3525,0,0,7187,7208,7308,7359,7522,7945,8020,8461,8830,9136,9186,9711,11073,11073,0,0,7187,7187
Galway West,Patrick Feeney,M,Non-Party,Others,NON-P.,Excluded,1,0,0,10690,2657,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22
Galway West,Ruairí O'Neill,M,Direct Democracy,Others,D.D.I.,Excluded,1,0,0,10560,2527,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,152
Galway West,Séamus Sheridan,M,Green Party,G.P.,G.P.,Excluded,1,0,0,9124,1091,0,1588,1617,1667,1755,1779,1813,0,0,0,0,0,0,0,0,0,0,1588,1588
Galway West,Seán Kyne,M,Fine Gael,F.G.,F.G.,Elected,1,0,0,4576,0,0,6136,6148,6232,6245,6292,6355,6444,6506,6587,7201,7209,7656,8171,10590,0,0,6136,6136
Galway West,Tommy Holohan,M,Anti-Austerity Alliance,Others,AAA-PBP,Excluded,1,0,0,9695,1662,0,1017,1047,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,1017
Galway West,Tommy Roddy,M,Non-Party,Others,NON-P.,Excluded,1,0,0,10461,2428,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,251
Galway West,Trevor Ó Clochartaigh,M,Sinn Féin,S.F.,S.F.,Excluded,1,0,0,4957,0,0,5755,5788,5815,6017,6108,6162,6261,6661,6721,6833,6846,7468,7911,8077,0,0,5755,5755
Kerry,Arthur J. Spring,M,The Labour Party,LAB.,LAB.,Excluded,1,0,0,8400,0,0,4813,5011,5036,5067,5093,5281,5356,5601,5877,6139,0,0,0,0,0,0,4813,4813
Kerry,Brendan Griffin,M,Fine Gael,F.G.,F.G.,Elected,1,0,0,3539,0,0,9674,10381,10520,10608,10661,10872,10999,11223,11396,12545,14050,0,0,0,0,0,9674,9674
Kerry,Brian Finucane,M,Anti-Austerity Alliance,Others,AAA-PBP,Excluded,1,0,0,12232,2323,0,981,1046,1058,1129,1161,1169,1261,1429,0,0,0,0,0,0,0,0,981,981
Kerry,Danny Healy-Rae,M,Non-Party,Others,NON-P.,Elected,1,0,0,3222,0,0,9991,13826,13213,13213,13213,13213,13213,13213,13213,13213,13213,0,0,0,0,0,9991,9991
Kerry,Donal Corcoran,M,Renua Ireland,Others,R.I.,Excluded,1,0,0,12497,2588,0,716,769,780,801,886,900,0,0,0,0,0,0,0,0,0,0,716,716
Kerry,Grace O'Donnell,F,Fine Gael,F.G.,F.G.,Excluded,1,0,0,12437,2528,0,776,817,827,836,854,0,0,0,0,0,0,0,0,0,0,0,776,776
Kerry,Henry Gaynor,M,Non-Party,Others,NON-P.,Excluded,1,0,0,13066,3157,0,147,155,158,0,0,0,0,0,0,0,0,0,0,0,0,0,147,147
Kerry,Jimmy Deenihan,M,Fine Gael,F.G.,F.G.,Excluded,1,0,0,6724,0,0,6489,6827,6872,6901,6944,7168,7257,7326,7630,7849,9779,0,0,0,0,0,6489,6489
Kerry,John Brassil,M,Fianna Fáil,F.F.,F.F.,Elected,1,0,0,5057,0,0,8156,8642,8719,8764,8957,9005,9137,9242,9495,11955,12792,0,0,0,0,0,8156,8156
Kerry,Kevin Murphy,M,Non-Party,Others,NON-P.,Excluded,1,0,0,12749,2840,0,464,491,505,0,0,0,0,0,0,0,0,0,0,0,0,0,464,464
Kerry,Martin Ferris,M,Sinn Féin,S.F.,S.F.,Elected,1,0,0,3755,0,0,9458,10098,10214,10321,10364,10418,10490,10583,11722,12184,12964,0,0,0,0,0,9458,9458
Kerry,Mary Elizabeth Fitzgibbon,F,Non-Party,Others,NON-P.,Excluded,1,0,0,12578,2669,0,635,690,707,752,0,0,0,0,0,0,0,0,0,0,0,0,635,635
Kerry,Michael Fitzgerald,M,Green Party,G.P.,G.P.,Excluded,1,0,0,12202,2293,0,1011,1050,1059,1085,1123,1135,1222,0,0,0,0,0,0,0,0,0,1011,1011
Kerry,Michael Healy-Rae,M,Non-Party,Others,NON-P.,Elected,1,0,1,0,0,0,20378,13213,13213,13213,13213,13213,13213,13213,13213,13213,13213,0,0,0,0,0,20378,20378
Kerry,Michael Pixie O'Gorman,M,Non-Party,Others,NON-P.,Excluded,1,0,0,11977,2068,0,1236,1364,1380,1487,1529,1536,1589,1674,0,0,0,0,0,0,0,0,1236,1236
Kerry,Norma Moriarty,F,Fianna Fáil,F.F.,F.F.,Excluded,1,0,0,8865,0,0,4348,4893,5012,5032,5081,5114,5172,5252,5392,0,0,0,0,0,0,0,4348,4348
Kildare North,Anthony Lawlor,M,Fine Gael,F.G.,F.G.,Excluded,1,0,0,4382,0,0,5406,5490,5544,5572,5714,5767,6046,6213,7402,0,0,0,0,0,0,0,5406,5406
Kildare North,Ashling Merriman,F,Anti-Austerity Alliance,Others,AAA-PBP,Excluded,1,0,0,9007,1667,0,781,873,943,0,0,0,0,0,0,0,0,0,0,0,0,0,781,781
Kildare North,Bernard Durkan,M,Fine Gael,F.G.,F.G.,Elected,1,0,0,3641,0,0,6147,6268,6302,6322,6472,6534,6740,6974,8890,0,0,0,0,0,0,0,6147,6147
Kildare North,Brendan Young,M,Non-Party,Others,NON-P.,Excluded,1,0,0,8588,1248,0,1200,1323,1467,1737,1858,0,0,0,0,0,0,0,0,0,0,0,1200,1200
Kildare North,Catherine Murphy,F,Social Democrats,Others,S.D.,Elected,1,0,1,0,0,0,11108,9788,9788,9788,9788,9788,9788,9788,9788,0,0,0,0,0,0,0,11108,11108
Kildare North,Elizabeth O'Sullivan,F,Non-Party,Others,NON-P.,Excluded,1,0,0,9689,2349,0,99,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99
Kildare North,Emmet Stagg,M,The Labour Party,LAB.,LAB.,Excluded,1,0,0,5701,0,0,4087,4288,4349,4408,4488,4632,5181,5775,0,0,0,0,0,0,0,0,4087,4087
Kildare North,Frank O'Rourke,M,Fianna Fáil,F.F.,F.F.,Elected,1,0,0,3447,0,0,6341,6486,6528,6562,6711,6879,7138,7684,8479,0,0,0,0,0,0,0,6341,6341
Kildare North,Ger Dunne,M,Non-Party,Others,NON-P.,Excluded,1,0,0,9539,2199,0,249,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,249
Kildare North,James Lawless,M,Fianna Fáil,F.F.,F.F.,Elected,1,0,0,2327,0,0,7461,7592,7696,7737,7919,8003,8256,8850,9444,0,0,0,0,0,0,0,7461,7461
Kildare North,Maebh Ní Fhallúin,F,Green Party,G.P.,G.P.,Excluded,1,0,0,8303,963,0,1485,1649,1715,1804,2020,2419,0,0,0,0,0,0,0,0,0,0,1485,1485
Kildare North,Michael Beirne,M,Non-Party,Others,NON-P.,Excluded,1,0,0,9416,2076,0,372,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,372
Kildare North,Réada Cronin,F,Sinn Féin,S.F.,S.F.,Excluded,1,0,0,6583,0,0,3205,3323,3390,3621,3708,4146,4497,0,0,0,0,0,0,0,0,0,3205,3205
Kildare North,Shane Fitzgerald,M,Renua Ireland,Others,R.I.,Excluded,1,0,0,8794,1454,0,994,1086,1154,1236,0,0,0,0,0,0,0,0,0,0,0,0,994,994
Kildare South,Declan Crowe,M,Non-Party,Others,NON-P.,Excluded,1,0,0,7054,157,0,2143,2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143,2143
Kildare South,Fiona McLoughlin Healy,F,Fine Gael,F.G.,F.G.,Excluded,1,0,0,5947,0,0,3250,3416,3554,0,0,0,0,0,0,0,0,0,0,0,0,0,3250,3250
Kildare South,Fiona O'Loughlin,F,Fianna Fáil,F.F.,F.F.,Elected,1,0,0,2291,0,0,6906,7073,7373,7905,8149,8974,0,0,0,0,0,0,0,0,0,0,6906,6906
Kildare South,Mark Wall,M,The Labour Party,LAB.,LAB.,Excluded,1,0,0,4920,0,0,4277,4504,4764,5154,5806,6864,0,0,0,0,0,0,0,0,0,0,4277,4277
Kildare South,Martin Heydon,M,Fine Gael,F.G.,F.G.,Elected,1,0,0,1346,0,0,7851,8048,8297,10321,9197,9197,0,0,0,0,0,0,0,0,0,0,7851,7851
Kildare South,Mary Kennedy,F,Renua Ireland,Others,R.I.,Excluded,1,0,0,8410,1513,0,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,787
Kildare South,Patricia Ryan,F,Sinn Féin,S.F.,S.F.,Excluded,1,0,0,4930,0,0,4267,4459,5294,5434,5485,0,0,0,0,0,0,0,0,0,0,0,4267,4267
Kildare South,Seán Ó Fearghaíl,M,Fianna Fáil,F.F.,F.F.,Elected,1,0,0,2728,0,0,6469,6583,6891,7166,7343,8220,0,0,0,0,0,0,0,0,0,0,6469,6469
Kildare South,Suzanne McEneaney,F,Green Party,G.P.,G.P.,Excluded,1,0,0,8361,1464,0,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,836
Laois,Brian Stanley,M,Sinn Féin,S.F.,S.F.,Elected,1,0,0,1476,0,0,8242,9562,10092,0,0,0,0,0,0,0,0,0,0,0,0,0,8242,8242
Laois,Charlie Flanagan,M,Fine Gael,F.G.,F.G.,Elected,1,0,0,1348,0,0,8370,9298,9525,0,0,0,0,0,0,0,0,0,0,0,0,0,8370,8370
Laois,John Whelan,M,The Labour Party,LAB.,LAB.,Excluded,1,0,0,6862,0,0,2856,3394,3896,0,0,0,0,0,0,0,0,0,0,0,0,0,2856,2856
Laois,Seán Fleming,M,Fianna Fáil,F.F.,F.F.,Elected,1,0,1,0,0,0,13626,9718,9718,0,0,0,0,0,0,0,0,0,0,0,0,0,13626,13626
Laois,Sinead Moore,F,Green Party,G.P.,G.P.,Excluded,1,0,0,8177,889,0,1541,2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1541,1541
Laois,Thomasina Connell,F,Fine Gael,F.G.,F.G.,Excluded,1,0,0,5485,0,0,4233,4735,5140,0,0,0,0,0,0,0,0,0,0,0,0,0,4233,4233
Limerick City,Cian Prendiville,M,Anti-Austerity Alliance,Others,AAA-PBP,Excluded,1,0,0,4769,0,0,4584,5244,5496,6724,0,0,0,0,0,0,0,0,0,0,0,0,4584,4584
Limerick City,Denis Riordan,M,Non-Party,Others,NON-P.,Excluded,1,0,0,9275,2261,0,78,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78
Limerick City,Des Hayes,M,Non-Party,Others,NON-P.,Excluded,1,0,0,9099,2085,0,254,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254
Limerick City,James Gaffney,M,Green Party,G.P.,G.P.,Excluded,1,0,0,8389,1375,0,964,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,964
Limerick City,Jan O'Sullivan,F,The Labour Party,LAB.,LAB.,Elected,1,0,0,4126,0,0,5227,5838,6166,7001,7722,8187,0,0,0,0,0,0,0,0,0,0,5227,5227
Limerick City,Kieran O'Donnell,M,Fine Gael,F.G.,F.G.,Excluded,1,0,0,3306,0,0,6047,6545,6830,7177,7512,7849,0,0,0,0,0,0,0,0,0,0,6047,6047
Limerick City,Maurice Quinlivan,M,Sinn Féin,S.F.,S.F.,Elected,1,0,0,3459,0,0,5894,6527,6651,7025,10517,9353,0,0,0,0,0,0,0,0,0,0,5894,5894
Limerick City,Michael Noonan,M,Fine Gael,F.G.,F.G.,Elected,1,0,0,2059,0,0,7294,7909,8221,8591,9018,9311,0,0,0,0,0,0,0,0,0,0,7294,7294
Limerick City,Nora Bennis,F,Catholic Democrats,Others,C.D.,Excluded,1,0,0,8680,1666,0,673,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,673
Limerick City,Sarah Jane Hennelly,F,Social Democrats,Others,S.D.,Excluded,1,0,0,6606,0,0,2747,3039,3620,0,0,0,0,0,0,0,0,0,0,0,0,0,2747,2747
Limerick City,Willie O'Dea,M,Fianna Fáil,F.F.,F.F.,Elected,1,0,1,0,0,0,12999,9353,9353,9353,9353,9353,0,0,0,0,0,0,0,0,0,0,12999,12999
Limerick County,Alexander Storey-Cosgrave,M,Green Party,G.P.,G.P.,Excluded,1,0,0,10793,2466,0,311,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,311
Limerick County,Emmett O'Brien,M,Non-Party,Others,NON-P.,Excluded,1,0,0,5672,0,0,5432,5737,5879,6676,7569,9481,0,0,0,0,0,0,0,0,0,0,5432,5432
Limerick County,James Heffernan,M,Social Democrats,Others,S.D.,Excluded,1,0,0,7834,0,0,3270,3463,3698,4319,5662,0,0,0,0,0,0,0,0,0,0,0,3270,3270
Limerick County,John O'Gorman,M,Non-Party,Others,NON-P.,Excluded,1,0,0,10897,2570,0,207,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,207
Limerick County,Mark Keogh,M,Direct Democracy,Others,D.D.I.,Excluded,1,0,0,10882,2555,0,222,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,222
Limerick County,Niall Collins,M,Fianna Fáil,F.F.,F.F.,Elected,1,0,1,0,0,0,12276,11104,11104,11104,11104,11104,0,0,0,0,0,0,0,0,0,0,12276,12276
Limerick County,Patrick O'Donovan,M,Fine Gael,F.G.,F.G.,Elected,1,0,0,2625,0,0,8479,8637,8712,9183,9498,10291,0,0,0,0,0,0,0,0,0,0,8479,8479
Limerick County,Richard O'Donoghue,M,Non-Party,Others,NON-P.,Excluded,1,0,0,8249,0,0,2855,3021,3118,0,0,0,0,0,0,0,0,0,0,0,0,0,2855,2855
Limerick County,Seamus Browne,M,Sinn Féin,S.F.,S.F.,Excluded,1,0,0,7757,0,0,3347,3465,3550,3783,0,0,0,0,0,0,0,0,0,0,0,0,3347,3347
Limerick County,Tom Neville,M,Fine Gael,F.G.,F.G.,Elected,1,0,0,3091,0,0,8013,8214,8291,8874,9217,10369,0,0,0,0,0,0,0,0,0,0,8013,8013
Longford Westmeath,Barbara Smyth,F,Non-Party,Others,NON-P.,Excluded,1,0,0,10754,2467,0,296,299,308,312,0,0,0,0,0,0,0,0,0,0,0,0,296,296
Longford Westmeath,Brian Fagan,M,Non-Party,Others,NON-P.,Excluded,1,0,0,10153,1866,0,897,920,934,951,964,1022,1052,0,0,0,0,0,0,0,0,0,897,897
Longford Westmeath,Connie Gerety-Quinn,F,Fianna Fáil,F.F.,F.F.,Excluded,1,0,0,7107,0,0,3943,4164,4168,4177,4187,4196,4267,4298,4371,4704,4765,5918,0,0,0,0,3943,3943
Longford Westmeath,Dominic Parker,M,Anti-Austerity Alliance,Others,AAA-PBP,Excluded,1,0,0,10544,2257,0,506,510,532,549,591,0,0,0,0,0,0,0,0,0,0,0,506,506
Longford Westmeath,Donal Jackson,M,Non-Party,Others,NON-P.,Excluded,1,0,0,10999,2712,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51
Longford Westmeath,Gabrielle McFadden,F,Fine Gael,F.G.,F.G.,Excluded,1,0,0,8214,0,0,2836,2844,2848,2858,2869,2874,2907,2917,2993,3027,0,0,0,0,0,0,2836,2836
Longford Westmeath,James Bannon,M,Fine Gael,F.G.,F.G.,Excluded,1,0,0,6411,0,0,4639,4649,4653,4655,4659,4662,4693,4701,4765,4974,5425,5944,7071,7081,0,0,4639,4639
Longford Westmeath,James Miller,M,Non-Party,Others,NON-P.,Excluded,1,0,0,10842,2555,0,208,211,230,0,0,0,0,0,0,0,0,0,0,0,0,0,208,208
Longford Westmeath,James Morgan,M,Non-Party,Others,NON-P.,Excluded,1,0,0,7721,0,0,3329,3344,3356,3367,3423,3443,3492,3531,3657,4316,4340,0,0,0,0,0,3329,3329
Longford Westmeath,Kevin 'Boxer' Moran,M,Non-Party,Others,NON-P.,Elected,1,0,0,3464,0,0,7586,7660,7674,7716,7735,7840,7962,8136,8343,8488,9246,10109,11122,11050,11050,0,7586,7586
Longford Westmeath,Mae Sexton,F,Non-Party,Others,NON-P.,Excluded,1,0,0,9404,1117,0,1646,1654,1657,1662,1729,1755,1781,1822,1895,0,0,0,0,0,0,0,1646,1646
Longford Westmeath,Manchán Magan,M,Green Party,G.P.,G.P.,Excluded,1,0,0,9948,1661,0,1102,1109,1120,1132,1155,1233,1259,1393,0,0,0,0,0,0,0,0,1102,1102
Longford Westmeath,Noel McKervey,M,Catholic Democrats,Others,C.D.,Excluded,1,0,0,10396,2109,0,654,658,664,672,676,686,0,0,0,0,0,0,0,0,0,0,654,654
Longford Westmeath,Paul Hogan,M,Sinn Féin,S.F.,S.F.,Excluded,1,0,0,5780,0,0,5270,5306,5340,5369,5401,5601,5627,5778,5903,6032,6103,6636,7366,7386,7824,0,5270,5270
Longford Westmeath,Peter Burke,M,Fine Gael,F.G.,F.G.,Elected,1,0,0,5369,0,0,5681,5749,5755,5772,5777,5785,5898,6072,6244,6289,7451,7633,7880,7890,11385,0,5681,5681
Longford Westmeath,Robert Troy,M,Fianna Fáil,F.F.,F.F.,Elected,1,0,1,0,0,0,11653,11050,11050,11050,11050,11050,11050,11050,11050,11050,11050,11050,11050,11050,11050,0,11653,11653
Longford Westmeath,Stephanie Healy,F,Direct Democracy,Others,D.D.I.,Excluded,1,0,0,10918,2631,0,132,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,132
Longford Westmeath,Willie Penrose,M,The Labour Party,LAB.,LAB.,Elected,1,0,0,6233,0,0,4817,4936,4943,4975,4981,5010,5034,5180,5498,5637,6036,6355,7055,7087,8505,0,4817,4817
Louth,Anthony Connor,M,Direct Democracy,Others,D.D.I.,Excluded,1,0,0,10579,2138,0,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,676
Louth,David Bradley,M,Non-Party,Others,NON-P.,Excluded,1,0,0,10936,2495,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,319
Louth,Declan Breathnach,M,Fianna Fáil,F.F.,F.F.,Elected,1,0,0,2156,0,0,9099,9146,9220,9609,9931,12192,11255,11255,11255,11255,11255,0,0,0,0,0,9099,9099
Louth,Emma Coffey,F,Fianna Fáil,F.F.,F.F.,Excluded,1,0,0,7833,0,0,3422,3442,3496,3622,3819,0,0,0,0,0,0,0,0,0,0,0,3422,3422
Louth,Fergus O'Dowd,M,Fine Gael,F.G.,F.G.,Elected,1,0,0,4441,0,0,6814,6838,6943,7271,7418,7586,7680,8115,8827,9124,9256,0,0,0,0,0,6814,6814
Louth,Garrett Weldon,M,Anti-Austerity Alliance,Others,AAA-PBP,Excluded,1,0,0,7793,0,0,3462,3644,3690,3816,4468,4586,4675,5588,6290,0,0,0,0,0,0,0,3462,3462
Louth,Ged Nash,M,The Labour Party,LAB.,LAB.,Excluded,1,0,0,6310,0,0,4945,4976,5293,5472,5593,5760,5895,6715,7888,8454,8746,0,0,0,0,0,4945,4945
Louth,Gerry Adams,M,Sinn Féin,S.F.,S.F.,Elected,1,0,0,594,0,0,10661,10774,10826,10908,11096,11278,11278,11278,11278,11278,11278,0,0,0,0,0,10661,10661
Louth,Imelda Munster,F,Sinn Féin,S.F.,S.F.,Elected,1,0,0,2426,0,0,8829,9061,9103,9224,9356,9563,9712,9995,10992,13029,11255,0,0,0,0,0,8829,8829
Louth,Kevin Callan,M,Non-Party,Others,NON-P.,Excluded,1,0,0,7714,0,0,3541,3683,3701,4030,4388,4592,4779,5224,0,0,0,0,0,0,0,0,3541,3541
Louth,Maeve Yore,F,Non-Party,Others,NON-P.,Excluded,1,0,0,8509,68,0,2746,2814,2953,3138,0,0,0,0,0,0,0,0,0,0,0,0,2746,2746
Louth,Mark Dearey,M,Green Party,G.P.,G.P.,Excluded,1,0,0,8068,0,0,3187,3225,3363,3530,4099,4327,4517,0,0,0,0,0,0,0,0,0,3187,3187
Louth,Mary Moran,F,The Labour Party,LAB.,LAB.,Excluded,1,0,0,10057,1616,0,1198,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1198,1198
Louth,Michael O'Dowd,M,Renua Ireland,Others,R.I.,Excluded,1,0,0,9160,719,0,2095,2219,2242,0,0,0,0,0,0,0,0,0,0,0,0,0,2095,2095
Louth,Patrick Greene,M,Direct Democracy,Others,D.D.I.,Excluded,1,0,0,11128,2687,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,127
Louth,Peter Fitzpatrick,M,Fine Gael,F.G.,F.G.,Excluded,1,0,0,4847,0,0,6408,6417,6591,6693,6969,7113,7206,7977,8231,8931,9132,0,0,0,0,0,6408,6408
